[INFO ] [2021-06-19 21:17:40,280] Pre-Condition: Open browser 'chrome' and navigate to 'https://demo.nopcommerce.com/'
[INFO ] [2021-07-15 23:20:03,578] User_01_Register - Step 08: Enter to Confirm Password textbox with value 123456
[INFO ] [2021-07-15 23:20:03,656] User_01_Register - Step 09: Click to Register button
[INFO ] [2021-07-15 23:20:05,184] User_01_Register - Step 10: Verify success message displayed
[INFO ] [2021-07-15 23:20:05,293]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-15 23:20:05,293] User_01_Register - Step 11: Click to Logout  link
[INFO ] [2021-07-15 23:20:08,030] User_01_Register - Step 12: Verify Home Page displayed
[INFO ] [2021-07-15 23:20:08,136]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-15 23:20:08,571] User_02_Login - Step 01: Click to Login link
[INFO ] [2021-07-15 23:20:09,111] User_02_Login - Step 02: Enter to Email textbox with value testing71833@live.com
[INFO ] [2021-07-15 23:20:09,233] User_02_Login - Step 03: Enter to Password textbox with value 123456
[INFO ] [2021-07-15 23:20:09,313] User_02_Login - Step 04: Click to Login button
[INFO ] [2021-07-15 23:20:11,888] User_02_Login - Step 05: Verify Home Page displayed
[INFO ] [2021-07-15 23:20:13,196] Post-Condition: Close browser 'firefox'
[INFO ] [2021-07-15 23:20:13,197] OS name = windows 7
[INFO ] [2021-07-15 23:20:13,202] Tried to run command without establishing a connection
Build info: version: '3.141.59', revision: 'e82be7d358', time: '2018-11-14T08:25:48'
System info: host: 'ADMIN-PC', ip: '192.168.1.30', os.name: 'Windows 7', os.arch: 'amd64', os.version: '6.1', java.version: '1.8.0_281'
Driver info: org.openqa.selenium.firefox.FirefoxDriver
Capabilities {acceptInsecureCerts: true, browserName: firefox, browserVersion: 89.0.2, javascriptEnabled: true, moz:accessibilityChecks: false, moz:buildID: 20210622155641, moz:geckodriverVersion: 0.29.0, moz:headless: false, moz:processID: 4776, moz:profile: C:\Users\admin.admin-PC\App..., moz:shutdownTimeout: 60000, moz:useNonSpecCompliantPointerOrigin: false, moz:webdriverClick: true, pageLoadStrategy: normal, platform: WINDOWS, platformName: WINDOWS, platformVersion: 6.1, setWindowRect: true, strictFileInteractability: false, timeouts: {implicit: 0, pageLoad: 300000, script: 30000}, unhandledPromptBehavior: dismiss and notify}
Session ID: c1c385f3-52d6-48e5-b2c5-5bd7238cf02a
[INFO ] [2021-07-16 00:11:41,244] Pre-Condition: Open browser 'firefox' and navigate to 'https://demo.nopcommerce.com/'
[INFO ] [2021-07-16 00:12:07,256] User_01_Register2 - Step 01: Verify Home Page is displayed
[INFO ] [2021-07-16 00:12:09,105]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-16 00:12:09,108] User_01_Register - Step 02: Click to Register link
[INFO ] [2021-07-16 00:12:12,627] User_01_Register - Step 03: Click to Male radio button
[INFO ] [2021-07-16 00:12:12,935] User_01_Register - Step 04: Enter to Firstname textbox
[INFO ] [2021-07-16 00:12:13,094] User_01_Register - Step 05: Enter to Lastname textbox
[INFO ] [2021-07-16 00:12:13,217] User_01_Register - Step 06: Enter to Email textbox with value testing46804@live.com
[INFO ] [2021-07-16 00:12:13,561] User_01_Register - Step 07: Enter to Password textbox with value 123456
[INFO ] [2021-07-16 00:12:13,965] User_01_Register - Step 08: Enter to Confirm Password textbox with value 123456
[INFO ] [2021-07-16 00:12:14,087] User_01_Register - Step 09: Click to Register button
[INFO ] [2021-07-16 00:12:16,708] User_01_Register - Step 10: Verify success message displayed
[INFO ] [2021-07-16 00:12:16,833]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-16 00:12:16,833] User_01_Register - Step 11: Click to Logout  link
[INFO ] [2021-07-16 00:12:18,286] User_01_Register - Step 12: Verify Home Page displayed
[INFO ] [2021-07-16 00:12:18,400]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-16 00:12:18,407] User_02_Login - Step 01: Click to Login link
[INFO ] [2021-07-16 00:12:19,574] User_02_Login - Step 02: Enter to Email textbox with value testing46804@live.com
[INFO ] [2021-07-16 00:12:19,711] User_02_Login - Step 03: Enter to Password textbox with value 123456
[INFO ] [2021-07-16 00:12:19,789] User_02_Login - Step 04: Click to Login button
[INFO ] [2021-07-16 00:12:22,066] User_02_Login - Step 05: Verify Home Page displayed
[INFO ] [2021-07-16 00:12:22,181]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-07-16 00:12:22,193] Post-Condition: Close browser 'firefox'
[INFO ] [2021-07-16 00:12:22,193] OS name = windows 7
[INFO ] [2021-07-16 00:12:29,007] Pre-Condition: Open browser 'chrome' and navigate to 'https://demo.nopcommerce.com/'
[INFO ] [2021-07-16 00:12:40,526] User_01_Register2 - Step 01: Verify Home Page is displayed
[INFO ] [2021-07-16 00:12:40,545] User_02_Login - Step 01: Click to Login link
[INFO ] [2021-07-16 00:12:40,555] Post-Condition: Close browser 'chrome'
[INFO ] [2021-07-16 00:12:40,555] OS name = windows 7
[INFO ] [2021-07-16 00:12:44,602] chrome not reachable
  (Session info: chrome=91.0.4472.124)
Build info: version: '3.141.59', revision: 'e82be7d358', time: '2018-11-14T08:25:48'
System info: host: 'ADMIN-PC', ip: '192.168.1.30', os.name: 'Windows 7', os.arch: 'amd64', os.version: '6.1', java.version: '1.8.0_281'
Driver info: org.openqa.selenium.chrome.ChromeDriver
Capabilities {acceptInsecureCerts: false, browserName: chrome, browserVersion: 91.0.4472.124, chrome: {chromedriverVersion: 91.0.4472.101 (af52a90bf870..., userDataDir: C:\Users\ADMIN~1.ADM\AppDat...}, goog:chromeOptions: {debuggerAddress: localhost:57200}, javascriptEnabled: true, networkConnectionEnabled: false, pageLoadStrategy: normal, platform: WINDOWS, platformName: WINDOWS, proxy: Proxy(), setWindowRect: true, strictFileInteractability: false, timeouts: {implicit: 0, pageLoad: 300000, script: 30000}, unhandledPromptBehavior: dismiss and notify, webauthn:extension:largeBlob: true, webauthn:virtualAuthenticators: true}
Session ID: b7c50f8703207b5f44d58956e72aedf7
[INFO ] [2021-07-16 00:12:44,690] OS name = windows 7
[INFO ] [2021-07-16 00:12:46,716] java.net.ConnectException: Failed to connect to localhost/0:0:0:0:0:0:0:1:46883
Build info: version: '3.141.59', revision: 'e82be7d358', time: '2018-11-14T08:25:48'
System info: host: 'ADMIN-PC', ip: '192.168.1.30', os.name: 'Windows 7', os.arch: 'amd64', os.version: '6.1', java.version: '1.8.0_281'
Driver info: driver.version: RemoteWebDriver
[INFO ] [2021-07-16 00:14:07,477] Pre-Condition: Open browser 'firefox' and navigate to 'https://demo.nopcommerce.com/'
[INFO ] [2021-07-16 00:14:07,477] Pre-Condition: Open browser 'chrome' and navigate to 'https://demo.nopcommerce.com/'
[INFO ] [2021-07-16 00:14:15,384] User_01_Register2 - Step 01: Verify Home Page is displayed
[INFO ] [2021-07-16 00:14:15,662]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-16 00:14:15,666] User_01_Register - Step 02: Click to Register link
[INFO ] [2021-07-16 00:14:18,046] User_01_Register - Step 03: Click to Male radio button
[INFO ] [2021-07-16 00:14:19,191] User_01_Register - Step 04: Enter to Firstname textbox
[INFO ] [2021-07-16 00:14:19,521] User_01_Register - Step 05: Enter to Lastname textbox
[INFO ] [2021-07-16 00:14:19,864] User_01_Register - Step 06: Enter to Email textbox with value testing76849@live.com
[INFO ] [2021-07-16 00:14:20,120] User_01_Register - Step 07: Enter to Password textbox with value 123456
[INFO ] [2021-07-16 00:14:20,379] User_01_Register - Step 08: Enter to Confirm Password textbox with value 123456
[INFO ] [2021-07-16 00:14:20,551] User_01_Register - Step 09: Click to Register button
[INFO ] [2021-07-16 00:14:22,866] User_01_Register - Step 10: Verify success message displayed
[INFO ] [2021-07-16 00:14:23,052]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-16 00:14:23,052] User_01_Register - Step 11: Click to Logout  link
[INFO ] [2021-07-16 00:14:24,338] User_01_Register - Step 12: Verify Home Page displayed
[INFO ] [2021-07-16 00:14:24,644]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-16 00:14:24,772] User_02_Login - Step 01: Click to Login link
[INFO ] [2021-07-16 00:14:27,597] User_02_Login - Step 02: Enter to Email textbox with value testing76849@live.com
[INFO ] [2021-07-16 00:14:28,091] User_02_Login - Step 03: Enter to Password textbox with value 123456
[INFO ] [2021-07-16 00:14:28,831] User_01_Register2 - Step 01: Verify Home Page is displayed
[INFO ] [2021-07-16 00:14:58,287] Post-Condition: Close browser 'chrome'
[INFO ] [2021-07-16 00:14:58,287] OS name = windows 7
[INFO ] [2021-07-16 00:14:58,299] no such window: target window already closed
from unknown error: web view not found
  (Session info: chrome=91.0.4472.124)
Build info: version: '3.141.59', revision: 'e82be7d358', time: '2018-11-14T08:25:48'
System info: host: 'ADMIN-PC', ip: '192.168.1.30', os.name: 'Windows 7', os.arch: 'amd64', os.version: '6.1', java.version: '1.8.0_281'
Driver info: org.openqa.selenium.chrome.ChromeDriver
Capabilities {acceptInsecureCerts: false, browserName: chrome, browserVersion: 91.0.4472.124, chrome: {chromedriverVersion: 91.0.4472.101 (af52a90bf870..., userDataDir: C:\Users\ADMIN~1.ADM\AppDat...}, goog:chromeOptions: {debuggerAddress: localhost:57710}, javascriptEnabled: true, networkConnectionEnabled: false, pageLoadStrategy: normal, platform: WINDOWS, platformName: WINDOWS, proxy: Proxy(), setWindowRect: true, strictFileInteractability: false, timeouts: {implicit: 0, pageLoad: 300000, script: 30000}, unhandledPromptBehavior: dismiss and notify, webauthn:extension:largeBlob: true, webauthn:virtualAuthenticators: true}
Session ID: feea1a58ff918fa893430461cb5e521a
[INFO ] [2021-07-16 00:15:00,713] User_02_Login - Step 01: Click to Login link
[INFO ] [2021-07-16 00:15:02,729] Post-Condition: Close browser 'firefox'
[INFO ] [2021-07-16 00:15:02,730] OS name = windows 7
[INFO ] [2021-07-16 00:15:08,688] OS name = windows 7
[INFO ] [2021-07-16 00:15:10,687] java.net.ConnectException: Failed to connect to localhost/0:0:0:0:0:0:0:1:27291
Build info: version: '3.141.59', revision: 'e82be7d358', time: '2018-11-14T08:25:48'
System info: host: 'ADMIN-PC', ip: '192.168.1.30', os.name: 'Windows 7', os.arch: 'amd64', os.version: '6.1', java.version: '1.8.0_281'
Driver info: driver.version: RemoteWebDriver
[INFO ] [2021-07-19 12:08:26,768] Pre-Condition: Open browser 'chrome' and navigate to 'https://demo.nopcommerce.com/'
[INFO ] [2021-07-19 12:08:41,077] User_01_Register2 - Step 01: Verify Home Page is displayed
[INFO ] [2021-07-19 12:08:41,286]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-19 12:08:41,289] User_01_Register - Step 02: Click to Register link
[INFO ] [2021-07-19 12:08:43,571] User_01_Register - Step 03: Click to Male radio button
[INFO ] [2021-07-19 12:08:43,838] User_01_Register - Step 04: Enter to Firstname textbox
[INFO ] [2021-07-19 12:08:44,171] User_01_Register - Step 05: Enter to Lastname textbox
[INFO ] [2021-07-19 12:08:44,344] User_01_Register - Step 06: Enter to Email textbox with value testing81869@live.com
[INFO ] [2021-07-19 12:08:44,543] User_01_Register - Step 07: Enter to Password textbox with value 123456
[INFO ] [2021-07-19 12:08:44,766] User_01_Register - Step 08: Enter to Confirm Password textbox with value 123456
[INFO ] [2021-07-19 12:08:44,936] User_01_Register - Step 09: Click to Register button
[INFO ] [2021-07-19 12:08:46,556] User_01_Register - Step 10: Verify success message displayed
[INFO ] [2021-07-19 12:08:46,642]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-19 12:08:46,642] User_01_Register - Step 11: Click to Logout  link
[INFO ] [2021-07-19 12:08:48,420] User_01_Register - Step 12: Verify Home Page displayed
[INFO ] [2021-07-19 12:08:48,484]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-19 12:08:48,495] User_02_Login - Step 01: Click to Login link
[INFO ] [2021-07-19 12:08:49,025] User_02_Login - Step 02: Enter to Email textbox with value testing81869@live.com
[INFO ] [2021-07-19 12:08:49,184] User_02_Login - Step 03: Enter to Password textbox with value 123456
[INFO ] [2021-07-19 12:08:49,342] User_02_Login - Step 04: Click to Login button
[INFO ] [2021-07-19 12:08:51,698] User_02_Login - Step 05: Verify Home Page displayed
[INFO ] [2021-07-19 12:08:51,768]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-19 12:08:51,770] Post-Condition: Close browser 'chrome'
[INFO ] [2021-07-19 12:08:51,770] OS name = windows 7
[INFO ] [2021-07-19 12:08:58,120] OS name = windows 7
[INFO ] [2021-07-19 12:08:58,126] Session ID is null. Using WebDriver after calling quit()?
Build info: version: '3.141.59', revision: 'e82be7d358', time: '2018-11-14T08:25:48'
System info: host: 'ADMIN-PC', ip: '192.168.20.2', os.name: 'Windows 7', os.arch: 'amd64', os.version: '6.1', java.version: '1.8.0_281'
Driver info: driver.version: RemoteWebDriver
[INFO ] [2021-07-19 12:11:40,890] Pre-Condition: Open browser 'chrome' and navigate to 'https://demo.nopcommerce.com/'
[INFO ] [2021-07-19 12:11:52,727] User_01_Register2 - Step 01: Verify Home Page is displayed
[INFO ] [2021-07-19 12:11:52,924]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-19 12:11:52,927] User_01_Register - Step 02: Click to Register link
[INFO ] [2021-07-19 12:11:55,927] User_01_Register - Step 03: Click to Male radio button
[INFO ] [2021-07-19 12:11:56,038] User_01_Register - Step 04: Enter to Firstname textbox
[INFO ] [2021-07-19 12:11:56,227] User_01_Register - Step 05: Enter to Lastname textbox
[INFO ] [2021-07-19 12:11:56,392] User_01_Register - Step 06: Enter to Email textbox with value testing38294@live.com
[INFO ] [2021-07-19 12:11:56,580] User_01_Register - Step 07: Enter to Password textbox with value 123456
[INFO ] [2021-07-19 12:11:56,746] User_01_Register - Step 08: Enter to Confirm Password textbox with value 123456
[INFO ] [2021-07-19 12:11:56,911] User_01_Register - Step 09: Click to Register button
[INFO ] [2021-07-19 12:11:59,757] User_01_Register - Step 10: Verify success message displayed
[INFO ] [2021-07-19 12:11:59,835]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-19 12:11:59,835] User_01_Register - Step 11: Click to Logout  link
[INFO ] [2021-07-19 12:12:02,757] User_01_Register - Step 12: Verify Home Page displayed
[INFO ] [2021-07-19 12:12:02,823]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-19 12:12:02,829] User_02_Login - Step 01: Click to Login link
[INFO ] [2021-07-19 12:12:05,090] User_02_Login - Step 02: Enter to Email textbox with value testing38294@live.com
[INFO ] [2021-07-19 12:12:05,264] User_02_Login - Step 03: Enter to Password textbox with value 123456
[INFO ] [2021-07-19 12:12:05,421] User_02_Login - Step 04: Click to Login button
[INFO ] [2021-07-19 12:12:08,281] User_02_Login - Step 05: Verify Home Page displayed
[INFO ] [2021-07-19 12:12:08,345]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-19 12:12:08,347] Post-Condition: Close browser 'chrome'
[INFO ] [2021-07-19 12:12:08,347] OS name = windows 7
[INFO ] [2021-07-19 12:12:14,233] OS name = windows 7
[INFO ] [2021-07-19 12:12:14,239] Session ID is null. Using WebDriver after calling quit()?
Build info: version: '3.141.59', revision: 'e82be7d358', time: '2018-11-14T08:25:48'
System info: host: 'ADMIN-PC', ip: '192.168.20.2', os.name: 'Windows 7', os.arch: 'amd64', os.version: '6.1', java.version: '1.8.0_281'
Driver info: driver.version: RemoteWebDriver
[INFO ] [2021-07-20 17:33:39,906] Pre-Condition: Open browser 'chrome' and navigate to 'https://demo.nopcommerce.com/'
[INFO ] [2021-07-20 17:34:00,925] User_01_Register2 - Step 01: Verify Home Page is displayed
[INFO ] [2021-07-20 17:34:01,134]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-20 17:34:01,136] User_01_Register - Step 02: Click to Register link
[INFO ] [2021-07-20 17:34:04,221] User_01_Register - Step 03: Click to Male radio button
[INFO ] [2021-07-20 17:34:04,382] User_01_Register - Step 04: Enter to Firstname textbox
[INFO ] [2021-07-20 17:34:04,664] User_01_Register - Step 05: Enter to Lastname textbox
[INFO ] [2021-07-20 17:34:04,841] User_01_Register - Step 06: Enter to Email textbox with value testing69542@live.com
[INFO ] [2021-07-20 17:34:05,030] User_01_Register - Step 07: Enter to Password textbox with value 123456
[INFO ] [2021-07-20 17:34:05,251] User_01_Register - Step 08: Enter to Confirm Password textbox with value 123456
[INFO ] [2021-07-20 17:34:05,423] User_01_Register - Step 09: Click to Register button
[INFO ] [2021-07-20 17:34:10,700] User_01_Register - Step 10: Verify success message displayed
[INFO ] [2021-07-20 17:34:10,781]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-20 17:34:10,782] User_01_Register - Step 11: Click to Logout  link
[INFO ] [2021-07-20 17:34:15,598] User_01_Register - Step 12: Verify Home Page displayed
[INFO ] [2021-07-20 17:34:15,669]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-20 17:34:15,678] User_02_Login - Step 01: Click to Login link
[INFO ] [2021-07-20 17:34:18,029] User_02_Login - Step 02: Enter to Email textbox with value testing69542@live.com
[INFO ] [2021-07-20 17:34:18,206] User_02_Login - Step 03: Enter to Password textbox with value 123456
[INFO ] [2021-07-20 17:34:18,395] User_02_Login - Step 04: Click to Login button
[INFO ] [2021-07-20 17:34:21,238] User_02_Login - Step 05: Verify Home Page displayed
[INFO ] [2021-07-20 17:34:21,320]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-20 17:34:21,322] Post-Condition: Close browser 'chrome'
[INFO ] [2021-07-20 17:34:21,323] OS name = windows 7
[INFO ] [2021-07-20 17:34:27,542] OS name = windows 7
[INFO ] [2021-07-20 17:34:27,549] Session ID is null. Using WebDriver after calling quit()?
Build info: version: '3.141.59', revision: 'e82be7d358', time: '2018-11-14T08:25:48'
System info: host: 'ADMIN-PC', ip: '192.168.20.3', os.name: 'Windows 7', os.arch: 'amd64', os.version: '6.1', java.version: '1.8.0_281'
Driver info: driver.version: RemoteWebDriver
[INFO ] [2021-07-20 17:36:35,085] Pre-Condition: Open browser 'chrome' and navigate to 'https://demo.nopcommerce.com/'
[INFO ] [2021-07-20 17:36:44,390] User_01_Register2 - Step 01: Verify Home Page is displayed
[INFO ] [2021-07-20 17:36:44,569]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-20 17:36:44,572] User_01_Register - Step 02: Click to Register link
[INFO ] [2021-07-20 17:36:47,465] User_01_Register - Step 03: Click to Male radio button
[INFO ] [2021-07-20 17:36:47,586] User_01_Register - Step 04: Enter to Firstname textbox
[INFO ] [2021-07-20 17:36:47,791] User_01_Register - Step 05: Enter to Lastname textbox
[INFO ] [2021-07-20 17:36:47,982] User_01_Register - Step 06: Enter to Email textbox with value testing61384@live.com
[INFO ] [2021-07-20 17:36:48,207] User_01_Register - Step 07: Enter to Password textbox with value 123456
[INFO ] [2021-07-20 17:36:48,371] User_01_Register - Step 08: Enter to Confirm Password textbox with value 123456
[INFO ] [2021-07-20 17:36:48,549] User_01_Register - Step 09: Click to Register button
[INFO ] [2021-07-20 17:36:53,179] User_01_Register - Step 10: Verify success message displayed
[INFO ] [2021-07-20 17:36:53,243]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-20 17:36:53,244] User_01_Register - Step 11: Click to Logout  link
[INFO ] [2021-07-20 17:36:58,050] User_01_Register - Step 12: Verify Home Page displayed
[INFO ] [2021-07-20 17:36:58,135]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-20 17:36:58,144] User_02_Login - Step 01: Click to Login link
[INFO ] [2021-07-20 17:37:00,571] User_02_Login - Step 02: Enter to Email textbox with value testing61384@live.com
[INFO ] [2021-07-20 17:37:00,739] User_02_Login - Step 03: Enter to Password textbox with value 123456
[INFO ] [2021-07-20 17:37:00,886] User_02_Login - Step 04: Click to Login button
[INFO ] [2021-07-20 17:37:02,273] User_02_Login - Step 05: Verify Home Page displayed
[INFO ] [2021-07-20 17:37:02,350]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-20 17:37:02,353] Post-Condition: Close browser 'chrome'
[INFO ] [2021-07-20 17:37:02,357] OS name = windows 7
[INFO ] [2021-07-21 00:35:57,548] Pre-Condition: Open browser 'chrome' and navigate to 'https://demo.nopcommerce.com/'
[INFO ] [2021-07-21 00:36:11,316] User_01_Register2 - Step 01: Verify Home Page is displayed
[INFO ] [2021-07-21 00:36:11,625]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-21 00:36:11,629] User_01_Register - Step 02: Click to Register link
[INFO ] [2021-07-21 00:36:14,433] User_01_Register - Step 03: Click to Male radio button
[INFO ] [2021-07-21 00:36:14,571] User_01_Register - Step 04: Enter to Firstname textbox
[INFO ] [2021-07-21 00:36:14,769] User_01_Register - Step 05: Enter to Lastname textbox
[INFO ] [2021-07-21 00:36:15,000] User_01_Register - Step 06: Enter to Email textbox with value testing79553@live.com
[INFO ] [2021-07-21 00:36:15,211] User_01_Register - Step 07: Enter to Password textbox with value 123456
[INFO ] [2021-07-21 00:36:15,397] User_01_Register - Step 08: Enter to Confirm Password textbox with value 123456
[INFO ] [2021-07-21 00:36:15,574] User_01_Register - Step 09: Click to Register button
[INFO ] [2021-07-21 00:36:20,003] User_01_Register - Step 10: Verify success message displayed
[INFO ] [2021-07-21 00:36:20,077]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-21 00:36:20,077] User_01_Register - Step 11: Click to Logout  link
[INFO ] [2021-07-21 00:36:22,842] User_01_Register - Step 12: Verify Home Page displayed
[INFO ] [2021-07-21 00:36:22,904]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-21 00:36:22,914] User_02_Login - Step 01: Click to Login link
[INFO ] [2021-07-21 00:36:25,156] User_02_Login - Step 02: Enter to Email textbox with value testing79553@live.com
[INFO ] [2021-07-21 00:36:25,318] User_02_Login - Step 03: Enter to Password textbox with value 123456
[INFO ] [2021-07-21 00:36:25,468] User_02_Login - Step 04: Click to Login button
[INFO ] [2021-07-21 00:36:28,343] User_02_Login - Step 05: Verify Home Page displayed
[INFO ] [2021-07-21 00:36:28,419]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-21 00:36:28,422] Post-Condition: Close browser 'chrome'
[INFO ] [2021-07-21 00:36:28,426] OS name = windows 7
[INFO ] [2021-07-21 00:39:37,681] Pre-Condition: Open browser 'chrome' and navigate to 'https://demo.nopcommerce.com/'
[INFO ] [2021-07-21 00:39:48,023] User_01_Register2 - Step 01: Verify Home Page is displayed
[INFO ] [2021-07-21 00:39:48,185]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-21 00:39:48,188] User_01_Register - Step 02: Click to Register link
[INFO ] [2021-07-21 00:39:51,015] User_01_Register - Step 03: Click to Male radio button
[INFO ] [2021-07-21 00:39:51,151] User_01_Register - Step 04: Enter to Firstname textbox
[INFO ] [2021-07-21 00:39:51,333] User_01_Register - Step 05: Enter to Lastname textbox
[INFO ] [2021-07-21 00:39:51,517] User_01_Register - Step 06: Enter to Email textbox with value testing41188@live.com
[INFO ] [2021-07-21 00:39:51,721] User_01_Register - Step 07: Enter to Password textbox with value 123456
[INFO ] [2021-07-21 00:39:51,901] User_01_Register - Step 08: Enter to Confirm Password textbox with value 123456
[INFO ] [2021-07-21 00:39:52,058] User_01_Register - Step 09: Click to Register button
[INFO ] [2021-07-21 00:39:56,436] User_01_Register - Step 10: Verify success message displayed
[INFO ] [2021-07-21 00:39:56,516]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-21 00:39:56,516] User_01_Register - Step 11: Click to Logout  link
[INFO ] [2021-07-21 00:39:59,407] User_01_Register - Step 12: Verify Home Page displayed
[INFO ] [2021-07-21 00:39:59,517]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-21 00:39:59,524] User_02_Login - Step 01: Click to Login link
[INFO ] [2021-07-21 00:40:01,812] User_02_Login - Step 02: Enter to Email textbox with value testing41188@live.com
[INFO ] [2021-07-21 00:40:01,980] User_02_Login - Step 03: Enter to Password textbox with value 123456
[INFO ] [2021-07-21 00:40:02,140] User_02_Login - Step 04: Click to Login button
[INFO ] [2021-07-21 00:40:04,945] User_02_Login - Step 05: Verify Home Page displayed
[INFO ] [2021-07-21 00:40:05,010]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-21 00:40:05,013] Post-Condition: Close browser 'chrome'
[INFO ] [2021-07-21 00:40:05,017] OS name = windows 7
[INFO ] [2021-07-21 00:54:38,918] Pre-Condition: Open browser 'chrome' and navigate to 'https://demo.nopcommerce.com/'
[INFO ] [2021-07-21 00:54:50,507] User_01_Register2 - Step 01: Verify Home Page is displayed
[INFO ] [2021-07-21 00:54:50,677]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-21 00:54:50,679] User_01_Register - Step 02: Click to Register link
[INFO ] [2021-07-21 00:54:53,540] User_01_Register - Step 03: Click to Male radio button
[INFO ] [2021-07-21 00:54:53,656] User_01_Register - Step 04: Enter to Firstname textbox
[INFO ] [2021-07-21 00:54:53,826] User_01_Register - Step 05: Enter to Lastname textbox
[INFO ] [2021-07-21 00:54:53,999] User_01_Register - Step 06: Enter to Email textbox with value testing89301@live.com
[INFO ] [2021-07-21 00:54:54,201] User_01_Register - Step 07: Enter to Password textbox with value 123456
[INFO ] [2021-07-21 00:54:54,371] User_01_Register - Step 08: Enter to Confirm Password textbox with value 123456
[INFO ] [2021-07-21 00:54:54,533] User_01_Register - Step 09: Click to Register button
[INFO ] [2021-07-21 00:54:59,143] User_01_Register - Step 10: Verify success message displayed
[INFO ] [2021-07-21 00:54:59,216]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-21 00:54:59,216] User_01_Register - Step 11: Click to Logout  link
[INFO ] [2021-07-21 00:55:02,427] User_01_Register - Step 12: Verify Home Page displayed
[INFO ] [2021-07-21 00:55:02,489]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-21 00:55:02,493] User_02_Login - Step 01: Click to Login link
[INFO ] [2021-07-21 00:55:03,244] User_02_Login - Step 02: Enter to Email textbox with value testing89301@live.com
[INFO ] [2021-07-21 00:55:03,419] User_02_Login - Step 03: Enter to Password textbox with value 123456
[INFO ] [2021-07-21 00:55:03,566] User_02_Login - Step 04: Click to Login button
[INFO ] [2021-07-21 00:55:04,925] User_02_Login - Step 05: Verify Home Page displayed
[INFO ] [2021-07-21 00:55:04,993]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-21 00:55:04,995] Post-Condition: Close browser 'chrome'
[INFO ] [2021-07-21 00:55:04,999] OS name = windows 7
[INFO ] [2021-07-21 01:03:49,063] Pre-Condition: Open browser 'chrome' and navigate to 'https://demo.nopcommerce.com/'
[INFO ] [2021-07-21 01:03:58,552] User_01_Register2 - Step 01: Verify Home Page is displayed
[INFO ] [2021-07-21 01:03:58,720]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-21 01:03:58,724] User_01_Register - Step 02: Click to Register link
[INFO ] [2021-07-21 01:04:00,257] User_01_Register - Step 03: Click to Male radio button
[INFO ] [2021-07-21 01:04:00,359] User_01_Register - Step 04: Enter to Firstname textbox
[INFO ] [2021-07-21 01:04:00,529] User_01_Register - Step 05: Enter to Lastname textbox
[INFO ] [2021-07-21 01:04:00,705] User_01_Register - Step 06: Enter to Email textbox with value testing4754@live.com
[INFO ] [2021-07-21 01:04:00,884] User_01_Register - Step 07: Enter to Password textbox with value 123456
[INFO ] [2021-07-21 01:04:01,069] User_01_Register - Step 08: Enter to Confirm Password textbox with value 123456
[INFO ] [2021-07-21 01:04:01,264] User_01_Register - Step 09: Click to Register button
[INFO ] [2021-07-21 01:04:02,747] User_01_Register - Step 10: Verify success message displayed
[INFO ] [2021-07-21 01:04:02,885]  -------------------------- PASSED -------------------------- 
